id,cd,baseprice,basenum,contprice,dealnum,trans-amount,orderdate,jsd
3116,1,3000,200,3015,200,603000,2017/8/18,中海油宁波江浙沪皖
3117,1,3000,80,3020,80,241600,2017/8/18,中海油宁波江浙沪皖
3118,1,3080,600,3250,600,1950000,2017/8/18,中海油宁波江浙沪皖
3119,1,3080,600,3250,600,1950000,2017/8/18,中海油宁波江浙沪皖
3120,1,2900,20,2930,20,58600,2017/8/18,中海油宁波江浙沪皖
3121,1,2900,20,3020,20,60400,2017/8/18,中海油宁波江浙沪皖
3122,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3123,1,3000,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3124,1,3080,800,3255,800,2604000,2017/8/18,中海油宁波江浙沪皖
3125,1,2900,60,3000,60,180000,2017/8/18,中海油宁波江浙沪皖
3126,1,3080,40,3105,40,124200,2017/8/18,中海油宁波江浙沪皖
3127,1,3070,400,3250.1,400,1300040,2017/8/18,中海油宁波江浙沪皖
3128,1,3000,80,3015,80,241200,2017/8/18,中海油宁波江浙沪皖
3129,1,2900,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3130,1,3000,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3131,1,3075,600,3230,600,1938000,2017/8/18,中海油宁波江浙沪皖
3132,1,2970,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3133,1,3080,400,3250,400,1300000,2017/8/18,中海油宁波江浙沪皖
3134,1,3080,100,3260,100,326000,2017/8/18,中海油宁波江浙沪皖
3135,1,3010,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3136,1,2900,200,3020,200,604000,2017/8/18,中海油宁波江浙沪皖
3137,1,3000,20,3015,20,60300,2017/8/18,中海油宁波江浙沪皖
3138,1,2900,100,3020,100,302000,2017/8/18,中海油宁波江浙沪皖
3139,1,3000,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3140,1,3075,400,3250,400,1300000,2017/8/18,中海油宁波江浙沪皖
3141,1,2920,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3142,1,3070,20,3250,20,65000,2017/8/18,中海油宁波江浙沪皖
3143,1,3000,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3144,1,3075,200,3250,200,650000,2017/8/18,中海油宁波江浙沪皖
3145,1,3075,100,3250,100,325000,2017/8/18,中海油宁波江浙沪皖
3146,1,2900,80,3000,80,240000,2017/8/18,中海油宁波江浙沪皖
3147,1,3080,80,3100,80,248000,2017/8/18,中海油宁波江浙沪皖
3148,1,3075,300,3250,300,975000,2017/8/18,中海油宁波江浙沪皖
3149,1,2920,300,3020,300,906000,2017/8/18,中海油宁波江浙沪皖
3150,1,3080,500,3250,500,1625000,2017/8/18,中海油宁波江浙沪皖
3151,1,2900,40,3020,40,120800,2017/8/18,中海油宁波江浙沪皖
3152,1,2970,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3153,1,2900,200,3015,200,603000,2017/8/18,中海油宁波江浙沪皖
3154,1,3080,60,3250,60,195000,2017/8/18,中海油宁波江浙沪皖
3155,1,3000,80,3015,80,241200,2017/8/18,中海油宁波江浙沪皖
3156,1,3000,100,3020,100,302000,2017/8/18,中海油宁波江浙沪皖
3157,1,3250,1000,3250,1000,3250000,2017/8/18,中海油宁波江浙沪皖
3158,1,3000,80,3015,80,241200,2017/8/18,中海油宁波江浙沪皖
3159,1,3010,80,3015,80,241200,2017/8/18,中海油宁波江浙沪皖
3160,1,3085,100,3250,100,325000,2017/8/18,中海油宁波江浙沪皖
3161,1,2970,200,3020,200,604000,2017/8/18,中海油宁波江浙沪皖
3162,1,2950,300,3020,300,906000,2017/8/18,中海油宁波江浙沪皖
3163,1,3085,600,3250,600,1950000,2017/8/18,中海油宁波江浙沪皖
3164,1,2920,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3165,1,3070,200,3250,200,650000,2017/8/18,中海油宁波江浙沪皖
3166,1,2920,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3167,1,3080,500,3250,500,1625000,2017/8/18,中海油宁波江浙沪皖
3168,1,3080,200,3230,200,646000,2017/8/18,中海油宁波江浙沪皖
3169,1,2950,80,3020,80,241600,2017/8/18,中海油宁波江浙沪皖
3170,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3171,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3172,1,3080,60,3255,60,195300,2017/8/18,中海油宁波江浙沪皖
3173,1,2950,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3174,1,3080,40,3250,40,130000,2017/8/18,中海油宁波江浙沪皖
3175,1,3080,60,3085,60,185100,2017/8/18,中海油宁波江浙沪皖
3176,1,3085,40,3250,40,130000,2017/8/18,中海油宁波江浙沪皖
3177,1,3000,20,3015,20,60300,2017/8/18,中海油宁波江浙沪皖
3178,1,3000,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3179,1,3000,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3180,1,2900,60,2945,60,176700,2017/8/18,中海油宁波江浙沪皖
3181,1,2900,80,2990,80,239200,2017/8/18,中海油宁波江浙沪皖
3182,1,2900,40,3020,40,120800,2017/8/18,中海油宁波江浙沪皖
3183,1,2900,100,2910,100,291000,2017/8/18,中海油宁波江浙沪皖
3184,1,3085,200,3250,200,650000,2017/8/18,中海油宁波江浙沪皖
3185,1,3085,400,3255,400,1302000,2017/8/18,中海油宁波江浙沪皖
3186,1,3000,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3187,1,3000,200,3015,200,603000,2017/8/18,中海油宁波江浙沪皖
3188,1,2900,20,2925,20,58500,2017/8/18,中海油宁波江浙沪皖
3189,1,3080,100,3250,100,325000,2017/8/18,中海油宁波江浙沪皖
3190,1,3000,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3191,1,3080,80,3255,80,260400,2017/8/18,中海油宁波江浙沪皖
3192,1,3000,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3193,1,2900,60,3020,60,181200,2017/8/18,中海油宁波江浙沪皖
3194,1,3070,80,3250.3,80,260024,2017/8/18,中海油宁波江浙沪皖
3195,1,2920,300,3020,300,906000,2017/8/18,中海油宁波江浙沪皖
3196,1,2920,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3197,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3198,1,3070,100,3250,100,325000,2017/8/18,中海油宁波江浙沪皖
3199,6,3150,200,3150,200,630000,2017/8/18,西部
3200,1,3085,300,3250,300,975000,2017/8/18,中海油宁波江浙沪皖
3201,1,2950,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3202,1,2970,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3203,1,3010,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3204,1,2900,100,3015,100,301500,2017/8/18,中海油宁波江浙沪皖
3205,1,3075,60,3250,60,195000,2017/8/18,中海油宁波江浙沪皖
3206,1,3010,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3207,1,2900,80,3020,80,241600,2017/8/18,中海油宁波江浙沪皖
3208,1,2900,60,3020,60,181200,2017/8/18,中海油宁波江浙沪皖
3209,1,2900,60,2945,60,176700,2017/8/18,中海油宁波江浙沪皖
3210,1,2920,200,3020,200,604000,2017/8/18,中海油宁波江浙沪皖
3211,1,3010,80,3020,80,241600,2017/8/18,中海油宁波江浙沪皖
3212,1,3080,80,3250,80,260000,2017/8/18,中海油宁波江浙沪皖
3213,1,2900,40,3000,40,120000,2017/8/18,中海油宁波江浙沪皖
3214,1,2900,200,3020,200,604000,2017/8/18,中海油宁波江浙沪皖
3215,1,3075,100,3250,100,325000,2017/8/18,中海油宁波江浙沪皖
3216,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3217,1,3070,40,3255,40,130200,2017/8/18,中海油宁波江浙沪皖
3218,1,3010,200,3015,200,603000,2017/8/18,中海油宁波江浙沪皖
3219,1,2920,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3220,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3221,1,3080,200,3250,200,650000,2017/8/18,中海油宁波江浙沪皖
3222,1,3075,800,3250,800,2600000,2017/8/18,中海油宁波江浙沪皖
3223,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3062,1,3000,40,3015,40,120600,2017/8/18,中海油宁波江浙沪皖
3063,1,3000,60,3015,60,180900,2017/8/18,中海油宁波江浙沪皖
3064,1,3085,500,3250,500,1625000,2017/8/18,中海油宁波江浙沪皖
3065,1,2950,100,3020,100,302000,2017/8/18,中海油宁波江浙沪皖
3066,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3067,1,2900,40,3010,40,120400,2017/8/18,中海油宁波江浙沪皖
3068,1,3085,80,3250,80,260000,2017/8/18,中海油宁波江浙沪皖
3069,1,2970,400,2970,40,118800,2017/8/18,中海油宁波江浙沪皖
3070,1,3070,300,3250,300,975000,2017/8/18,中海油宁波江浙沪皖
3071,1,2900,40,3000,40,120000,2017/8/18,中海油宁波江浙沪皖
3059,1,3250,2000,3250,2000,6500000,2017/8/17,中海油宁波江浙沪皖
3060,1,3250,1000,3250,1000,3250000,2017/8/17,中海油宁波江浙沪皖
3061,1,2750,5000,2750,5000,13750000,2017/8/17,中海油粤东
3053,3,3045,1300,3045,1300,3958500,2017/8/16,珠三角地区
3054,1,3250,600,3250,600,1950000,2017/8/16,中海油宁波江浙沪皖
3055,1,3250,200,3250,200,650000,2017/8/16,中海油宁波江浙沪皖
3056,1,3250,1000,3250,1000,3250000,2017/8/16,中海油宁波江浙沪皖
3057,1,3250,1000,3250,1000,3250000,2017/8/16,中海油宁波江浙沪皖
3058,1,3250,2000,3250,2000,6500000,2017/8/16,中海油宁波江浙沪皖
3048,3,2900,2000,2900,2000,5800000,2017/8/15,中海油粤东
3049,1,3250,600,3250,600,1950000,2017/8/15,中海油宁波江浙沪皖
3050,1,3250,1500,3250,1500,4875000,2017/8/15,中海油宁波江浙沪皖
3051,1,3250,1000,3250,1000,3250000,2017/8/15,中海油宁波江浙沪皖
3052,1,3250,2000,3250,2000,6500000,2017/8/15,中海油宁波江浙沪皖
3043,1,3250,200,3250,200,650000,2017/8/14,中海油宁波江浙沪皖
3044,1,3250,1000,3250,1000,3250000,2017/8/14,中海油宁波江浙沪皖
3045,1,3250,1000,3250,1000,3250000,2017/8/14,中海油宁波江浙沪皖
3046,1,3250,2000,3250,2000,6500000,2017/8/14,中海油宁波江浙沪皖
3047,1,3250,1000,3250,1000,3250000,2017/8/14,中海油宁波江浙沪皖
3036,3,3045,1300,3045,1300,3958500,2017/8/11,珠三角地区
3037,1,3250,1000,3250,1000,3250000,2017/8/11,中海油宁波江浙沪皖
3038,1,3250,3000,3250,3000,9750000,2017/8/11,中海油宁波江浙沪皖
3039,1,3250,2000,3250,2000,6500000,2017/8/11,中海油宁波江浙沪皖
3040,1,3250,1000,3250,1000,3250000,2017/8/11,中海油宁波江浙沪皖
3041,1,3250,1000,3250,1000,3250000,2017/8/11,中海油宁波江浙沪皖
3042,1,3250,200,3250,200,650000,2017/8/11,中海油宁波江浙沪皖
3033,1,3250,800,3250,800,2600000,2017/8/10,中海油宁波江浙沪皖
3034,1,3250,1000,3250,1000,3250000,2017/8/10,中海油宁波江浙沪皖
3035,1,3250,1000,3250,1000,3250000,2017/8/10,中海油宁波江浙沪皖
3031,1,3250,1000,3250,1000,3250000,2017/8/9,中海油宁波江浙沪皖
3032,1,3250,600,3250,600,1950000,2017/8/9,中海油宁波江浙沪皖
3027,1,3250,900,3250,900,2925000,2017/8/8,中海油宁波江浙沪皖
3028,1,3250,800,3250,800,2600000,2017/8/8,中海油宁波江浙沪皖
3029,3,3045,1300,3045,1300,3958500,2017/8/8,珠三角地区
3030,3,2900,5000,2900,5000,14500000,2017/8/8,中海油粤东
2921,1,3000,80,3020,80,241600,2017/8/7,中海油宁波江浙沪皖
2922,1,3250,60,3250,60,195000,2017/8/7,中海油宁波江浙沪皖
2923,1,2950,200,2960,200,592000,2017/8/7,中海油宁波江浙沪皖
2924,1,3085,40,3250,40,130000,2017/8/7,中海油宁波江浙沪皖
2925,1,3075,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
2926,1,2970,40,3015,40,120600,2017/8/7,中海油宁波江浙沪皖
2927,1,3070,400,3255,400,1302000,2017/8/7,中海油宁波江浙沪皖
2928,1,2920,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
2929,1,2970,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
2930,1,3085,200,3250,200,650000,2017/8/7,中海油宁波江浙沪皖
2931,1,3080,200,3255,200,651000,2017/8/7,中海油宁波江浙沪皖
2932,1,2950,200,3020,200,604000,2017/8/7,中海油宁波江浙沪皖
2933,1,3000,20,3020,20,60400,2017/8/7,中海油宁波江浙沪皖
2934,1,3075,500,3250,500,1625000,2017/8/7,中海油宁波江浙沪皖
2935,1,3080,500,3250,500,1625000,2017/8/7,中海油宁波江浙沪皖
2936,1,2950,100,3020,100,302000,2017/8/7,中海油宁波江浙沪皖
2937,1,2950,20,3020,20,60400,2017/8/7,中海油宁波江浙沪皖
2938,1,2950,300,3020,300,906000,2017/8/7,中海油宁波江浙沪皖
2939,1,2900,80,3020,80,241600,2017/8/7,中海油宁波江浙沪皖
2940,1,3070,40,3250,40,130000,2017/8/7,中海油宁波江浙沪皖
2941,1,2910,60,3020,60,181200,2017/8/7,中海油宁波江浙沪皖
2942,1,3250,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
2943,1,2950,80,3015,80,241200,2017/8/7,中海油宁波江浙沪皖
2944,1,2980,20,3015,20,60300,2017/8/7,中海油宁波江浙沪皖
2945,1,3075,40,3250,40,130000,2017/8/7,中海油宁波江浙沪皖
2946,1,2910,20,3020,20,60400,2017/8/7,中海油宁波江浙沪皖
2947,1,2950,100,2990,100,299000,2017/8/7,中海油宁波江浙沪皖
2948,1,3075,200,3255,200,651000,2017/8/7,中海油宁波江浙沪皖
2949,1,3070,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
2950,1,3070,1000,3250,1000,3250000,2017/8/7,中海油宁波江浙沪皖
2951,1,3070,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
2952,1,3080,80,3250,80,260000,2017/8/7,中海油宁波江浙沪皖
2953,1,2950,80,3020,80,241600,2017/8/7,中海油宁波江浙沪皖
2954,1,3080,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
2955,1,2950,200,3020,200,604000,2017/8/7,中海油宁波江浙沪皖
2956,1,3085,200,3250,200,650000,2017/8/7,中海油宁波江浙沪皖
2957,1,2950,400,3020,400,1208000,2017/8/7,中海油宁波江浙沪皖
2958,1,3080,40,3255,40,130200,2017/8/7,中海油宁波江浙沪皖
2959,1,2950,200,2960,200,592000,2017/8/7,中海油宁波江浙沪皖
2960,1,3075,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
2961,1,2950,100,3020,100,302000,2017/8/7,中海油宁波江浙沪皖
2962,1,3075,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
2963,1,3085,200,3250,200,650000,2017/8/7,中海油宁波江浙沪皖
2964,3,2900,2000,2900,2000,5800000,2017/8/7,中海油粤东
2965,1,2950,20,2995,20,59900,2017/8/7,中海油宁波江浙沪皖
2966,1,2970,200,3020,200,604000,2017/8/7,中海油宁波江浙沪皖
2967,1,2950,200,3020,200,604000,2017/8/7,中海油宁波江浙沪皖
2968,1,3080,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
2969,1,3070,300,3255,300,976500,2017/8/7,中海油宁波江浙沪皖
2970,1,3070,200,3250,200,650000,2017/8/7,中海油宁波江浙沪皖
2971,1,2950,20,3020,20,60400,2017/8/7,中海油宁波江浙沪皖
2972,1,3075,60,3250,60,195000,2017/8/7,中海油宁波江浙沪皖
2973,1,2950,20,2955,20,59100,2017/8/7,中海油宁波江浙沪皖
2974,1,2950,40,2955,40,118200,2017/8/7,中海油宁波江浙沪皖
2975,1,3080,400,3250,400,1300000,2017/8/7,中海油宁波江浙沪皖
2976,1,3070,100,3255,100,325500,2017/8/7,中海油宁波江浙沪皖
2977,1,3070,80,3255,80,260400,2017/8/7,中海油宁波江浙沪皖
2978,1,2950,300,2965,300,889500,2017/8/7,中海油宁波江浙沪皖
2979,1,3070,80,3250,80,260000,2017/8/7,中海油宁波江浙沪皖
2980,1,3070,800,3250,800,2600000,2017/8/7,中海油宁波江浙沪皖
2981,1,3070,40,3250,40,130000,2017/8/7,中海油宁波江浙沪皖
2982,1,2950,300,3020,300,906000,2017/8/7,中海油宁波江浙沪皖
2983,1,2900,20,3020,20,60400,2017/8/7,中海油宁波江浙沪皖
2984,1,3085,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
2985,1,2950,80,3020,80,241600,2017/8/7,中海油宁波江浙沪皖
2986,1,2950,20,3005,20,60100,2017/8/7,中海油宁波江浙沪皖
2987,1,3075,100,3260,100,326000,2017/8/7,中海油宁波江浙沪皖
2988,1,3070,60,3255,60,195300,2017/8/7,中海油宁波江浙沪皖
2989,1,2910,80,3020,80,241600,2017/8/7,中海油宁波江浙沪皖
2990,1,3080,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
2991,1,2900,60,3020,60,181200,2017/8/7,中海油宁波江浙沪皖
2992,1,2900,20,3020,20,60400,2017/8/7,中海油宁波江浙沪皖
2993,1,2910,100,3020,100,302000,2017/8/7,中海油宁波江浙沪皖
2994,1,2910,200,3020,200,604000,2017/8/7,中海油宁波江浙沪皖
2995,1,3000,200,3025,200,605000,2017/8/7,中海油宁波江浙沪皖
2996,1,2970,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
2997,1,3070,40,3255,40,130200,2017/8/7,中海油宁波江浙沪皖
2998,1,2950,40,2955,40,118200,2017/8/7,中海油宁波江浙沪皖
2999,1,2950,60,3020,60,181200,2017/8/7,中海油宁波江浙沪皖
3000,1,3085,40,3250,40,130000,2017/8/7,中海油宁波江浙沪皖
3001,1,3085,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
3002,1,3085,300,3250,300,975000,2017/8/7,中海油宁波江浙沪皖
3003,1,3070,40,3250,40,130000,2017/8/7,中海油宁波江浙沪皖
3004,1,3085,60,3250,60,195000,2017/8/7,中海油宁波江浙沪皖
3005,1,2970,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
3006,1,3080,300,3250,300,975000,2017/8/7,中海油宁波江浙沪皖
3007,1,2950,100,2975,100,297500,2017/8/7,中海油宁波江浙沪皖
3008,1,2950,60,2965,60,177900,2017/8/7,中海油宁波江浙沪皖
3009,1,3070,200,3250,200,650000,2017/8/7,中海油宁波江浙沪皖
3010,1,3080,200,3250,200,650000,2017/8/7,中海油宁波江浙沪皖
3011,1,2970,40,3015,40,120600,2017/8/7,中海油宁波江浙沪皖
3012,1,2910,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
3013,1,2920,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
3014,1,3075,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
3015,1,2900,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
3016,1,2950,200,2960,200,592000,2017/8/7,中海油宁波江浙沪皖
3017,1,3070,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
3018,1,2970,60,3020,60,181200,2017/8/7,中海油宁波江浙沪皖
3019,1,2950,60,2955,60,177300,2017/8/7,中海油宁波江浙沪皖
3020,1,2950,60,2960,60,177600,2017/8/7,中海油宁波江浙沪皖
3021,1,2950,40,3020,40,120800,2017/8/7,中海油宁波江浙沪皖
3022,1,2900,60,3015,60,180900,2017/8/7,中海油宁波江浙沪皖
3023,1,2950,200,2960,200,592000,2017/8/7,中海油宁波江浙沪皖
3024,1,3080,20,3250,20,65000,2017/8/7,中海油宁波江浙沪皖
3025,1,3085,100,3250,100,325000,2017/8/7,中海油宁波江浙沪皖
3026,1,2950,80,2970,80,237600,2017/8/7,中海油宁波江浙沪皖
2912,3,3045,1300,3045,1300,3958500,2017/8/4,珠三角地区
2913,1,3250,1000,3250,1000,3250000,2017/8/4,中海油宁波江浙沪皖
2914,1,3250,1000,3250,1000,3250000,2017/8/4,中海油宁波江浙沪皖
2915,1,3250,1000,3250,1000,3250000,2017/8/4,中海油宁波江浙沪皖
2916,1,3250,5000,3250,5000,16250000,2017/8/4,中海油宁波江浙沪皖
2917,1,3250,260,3250,260,845000,2017/8/4,中海油宁波江浙沪皖
2918,1,3250,2400,3250,2400,7800000,2017/8/4,中海油宁波江浙沪皖
2919,3,2900,1000,2900,1000,2900000,2017/8/4,中海油粤东
2920,1,3250,1000,3250,1000,3250000,2017/8/4,中海油宁波江浙沪皖
2909,1,3250,1000,3250,1000,3250000,2017/8/3,中海油宁波江浙沪皖
2910,1,3250,900,3250,900,2925000,2017/8/3,中海油宁波江浙沪皖
2911,1,3250,2000,3250,2000,6500000,2017/8/3,中海油宁波江浙沪皖
2906,1,3250,800,3250,800,2600000,2017/8/2,中海油宁波江浙沪皖
2907,1,3250,900,3250,900,2925000,2017/8/2,中海油宁波江浙沪皖
2908,1,3250,1500,3250,1500,4875000,2017/8/2,中海油宁波江浙沪皖
2900,1,3250,1500,3250,1500,4875000,2017/8/1,中海油宁波江浙沪皖
2901,1,3250,900,3250,900,2925000,2017/8/1,中海油宁波江浙沪皖
2902,3,2900,5000,2900,5000,14500000,2017/8/1,中海油粤东
2903,1,3250,800,3250,800,2600000,2017/8/1,中海油宁波江浙沪皖
2904,3,3045,1300,3045,1300,3958500,2017/8/1,珠三角地区
2905,3,2900,1000,2900,1000,2900000,2017/8/1,中海油粤东
2899,1,3250,700,3250,700,2275000,2017/7/31,中海油宁波江浙沪皖
2895,1,3250,1000,3250,1000,3250000,2017/7/28,中海油宁波江浙沪皖
2896,1,3250,4500,3250,4500,14625000,2017/7/28,中海油宁波江浙沪皖
2897,1,3250,1000,3250,1000,3250000,2017/7/28,中海油宁波江浙沪皖
2898,1,3250,2400,3250,2400,7800000,2017/7/28,中海油宁波江浙沪皖
2890,3,2900,2000,2900,2000,5800000,2017/7/27,中海油粤东
2891,1,3250,1000,3250,1000,3250000,2017/7/27,中海油宁波江浙沪皖
2892,3,2900,1000,2900,1000,2900000,2017/7/27,中海油粤东
